id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
bb6e113722c,9576283006,"QUALITY AVIATION, INC.",MERCER,PA,CITIZENS BANK NATL ASSOC,RI,25-Sep-96,1996,6,1.0,0,0,1,0,N,Y,31-Dec-96,"$50,000.00 ",$0.00 ,1
d37cbc56e65,8494574008,DENNY'S SERVICE CENTER,ERIE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,19-Jan-05,2005,2,1.0,0,2,1,1,T,N,28-Feb-05,"$15,000.00 ",$0.00 ,1
e548ef65d44,1696664007,OSBALDESTON'S PET OF THE WORLD,GARDENSVILLE,PA,CITIZENS BANK NATL ASSOC,RI,21-Nov-97,1998,3,2.0,0,0,1,1,N,N,28-Feb-98,"$25,000.00 ",$0.00 ,1
7fe98ae84cd,5564974002,LANDMARK REALTY,ASTON (ASTON MILLS),PA,CITIZENS BANK NATL ASSOC,RI,26-Jul-02,2002,5,1.0,0,5,1,1,Y,N,30-Apr-03,"$46,866.00 ",$0.00 ,1
04a60f30c9d,2459025000,"KDC Sheet Metal, Inc.",Philadelphia,PA,MANUFACTURERS & TRADERS TR CO,NY,16-May-07,2007,5,2.0,2,7,0,1,Y,N,30-Jun-07,"$180,000.00 ",$0.00 ,1
42117939cf4,1656635000,"Hammer Express, Inc.",HARRISBURG,PA,SANTANDER BANK NATL ASSOC,DE,9-Feb-06,2006,45,1.0,25,25,0,1,N,N,31-May-06,"$50,000.00 ",$0.00 ,0
9b4f85dd0f8,8717603006,RALEY'S MASTER KLEAN,BUTLER,PA,"NEXTIER BANK, N.A.",PA,18-Oct-95,1996,2,2.0,0,0,1,0,N,Y,31-Jan-96,"$30,000.00 ",$0.00 ,1
ae35bf5d41f,2862364001,GRECO'S GOURMET TO GO,CANONSBURG,PA,COMMUNITY BANK,PA,30-Mar-99,1999,5,2.0,0,0,1,0,0,Y,30-Jun-99,"$50,000.00 ",$0.00 ,1
f888ddf40ee,7126863007,GOLF CENTER AT IRONWOOD,ALIQUIPPA,PA,BNY MELLON NATL ASSOC,PA,15-Jun-94,1994,12,2.0,0,0,1,0,N,N,31-Oct-94,"$70,000.00 ",$0.00 ,1
32a7b22ea99,9219193005,"TIFFANY MANOR OF KINGSTON, INC",KINGSTON,PA,WELLS FARGO BANK NATL ASSOC,PA,24-Apr-96,1996,2,1.0,0,0,1,0,N,N,30-Sep-96,"$700,000.00 ",$0.00 ,1
d92f89dfadb,9409003006,"GROSSO, GREGORY",WEST CHESTER,PA,"TD BANK, NATIONAL ASSOCIATION",PA,18-Jul-96,1996,6,2.0,0,0,1,0,N,Y,31-Oct-96,"$70,000.00 ",$0.00 ,1
44d511adae0,2263634008,E F MEDICAL BILLING,SCRANTON,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,17-Aug-98,1998,1,2.0,0,0,1,0,0,N,31-Jan-99,"$15,000.00 ",$0.00 ,1
71bc1251f99,4263003010,KEYSTONE INDUSTRIES,NEW CASTLE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,27-Sep-90,1990,42,1.0,0,0,1,0,N,N,30-Apr-91,"$234,020.00 ",$0.00 ,1
53fbeee7ca2,2448046007,CUSTOM APPLICATION SPECIALISTS,EAST BUTLER,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,29-Sep-06,2006,2,2.0,2,2,1,1,0,N,30-Nov-06,"$240,000.00 ",$0.00 ,1
8187943e60f,2698085004,"MUZYKA BUILDERS, INC.",FAIRVIEW,PA,CITIZENS BANK NATL ASSOC,RI,13-Sep-07,2007,26,1.0,0,26,0,1,Y,N,31-Oct-07,"$19,554.00 ",$0.00 ,1
53f3318e908,2925264004,ESTHER'S COUNTRY KITCHEN,MECHANICSBURG,PA,METRO BANK,PA,5-May-99,1999,3,1.0,0,0,1,0,0,Y,30-Sep-99,"$19,865.00 ",$0.00 ,1
9837f12eec6,7541524003,CHECKERS BRIDAL INC,CANONSBURG,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,21-Jun-04,2004,5,1.0,2,7,1,2,Y,N,31-Aug-04,"$24,018.00 ",$0.00 ,0
e540d6d26fa,1093335010,Michael S. Severa and Stanley,W. Hazleton,PA,FIRST NATL BK OF PENNSYLVANIA,PA,29-Oct-04,2005,2,2.0,0,0,1,1,N,N,30-Nov-04,"$18,000.00 ",$0.00 ,1
b28af6a0148,7373384009,DAVID A LOPEZ AND COMPANY LLC,PHILADELPHIA,PA,CITIZENS BANK NATL ASSOC,RI,21-Apr-04,2004,4,1.0,1,5,1,1,Y,N,31-Jul-04,"$5,000.00 ",$0.00 ,1
4c1b5acd933,8851004000,DUNKIN DONUTS,NEWTOWN,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,11-May-05,2005,1,2.0,8,8,25650,1,0,N,30-Jun-05,"$525,500.00 ",$0.00 ,1
6acfb3c6484,6339884008,SOUTH ONE SUPPLY INC,ERIE,PA,CITIZENS BANK NATL ASSOC,RI,22-May-03,2003,5,1.0,0,5,1,1,T,N,31-Oct-04,"$35,000.00 ",$0.00 ,1
1960f0c01f8,1247405000,"More Blooms 4 Less, Inc.",HOUTZDALE,PA,MANUFACTURERS & TRADERS TR CO,NY,28-Mar-05,2005,2,2.0,1,2,1,1,Y,N,30-Apr-05,"$29,643.00 ",$0.00 ,1
dc22794780e,5553134002,H & K BORGEN AUTO PARTS,ALLEGHENY (NORTHSIDE),PA,CITIZENS BANK NATL ASSOC,RI,23-Jul-02,2002,4,1.0,0,4,1,1,Y,N,31-Oct-02,"$25,089.00 ",$0.00 ,1
6d2f2cbf0c3,4645483009,BOSTON CHICKEN,PHILADELPHIA,PA,WELLS FARGO BANK NATL ASSOC,SD,4-Dec-91,1992,1,2.0,0,0,10569,0,N,N,30-Apr-92,"$200,000.00 ",$0.00 ,1
4fb7efa98c4,4391713005,SAMPEL & O'DONNELL FUNERAL HOM,SHARON,PA,FIRST NATL BK OF PENNSYLVANIA,PA,4-Mar-91,1991,3,1.0,0,0,1,0,N,N,30-Apr-91,"$295,000.00 ",$0.00 ,1
1fa0977ad05,1504915002,"CanViss Industries, Inc. dba L",DREXEL HILL,PA,SANTANDER BANK NATL ASSOC,PA,19-Oct-05,2006,2,1.0,6,2,0,1,N,N,31-Oct-05,"$40,000.00 ",$0.00 ,1
127a370cf1d,4355864003,WEST END SUPERETTE,RIDGWAY,PA,FIRST COMMONWEALTH BANK,PA,7-Mar-01,2001,5,1.0,0,5,1,0,0,N,30-Aug-01,"$100,000.00 ",$0.00 ,0
823a5077af0,3111054006,MR BILL'S VIDEO AND MORE,HOLLIDAYSBURG,PA,FIRST COMMONWEALTH BANK,PA,9-Aug-99,1999,3,1.0,2,0,1,1,0,N,31-Aug-99,"$20,000.00 ",$0.00 ,1
a0c7006024e,7468784003,ALLEGHENY VALLEY AGENCY INC,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,25-May-04,2004,3,1.0,0,3,1,1,Y,N,30-Jun-04,"$301,019.00 ",$0.00 ,1
5b7d4c05a57,6298594007,FURESYS DESIGN LLC,PHILADELPHIA,PA,CITIZENS BANK NATL ASSOC,RI,7-May-03,2003,2,1.0,1,3,1,1,Y,N,30-Sep-03,"$183,249.00 ",$0.00 ,1
7cc87c182ed,7929524010,WHITE'S SERVICE COMPANY INC,YORK,PA,CAPITAL ONE NATL ASSOC,VA,13-Oct-04,2005,5,1.0,0,5,1,1,0,N,30-Nov-04,"$50,000.00 ",$0.00 ,1
bbda3e35c31,1425365005,DONALD L. WENSEL DBA WENSEL ME,JONES MILLS,PA,CITIZENS BANK NATL ASSOC,RI,23-Aug-05,2005,1,1.0,0,1,0,1,N,N,30-Sep-05,"$20,200.00 ",$0.00 ,1
a3dab766984,2128405002,Shippensburg Physical Therapy,Greencastle,PA,MANUFACTURERS & TRADERS TR CO,NY,16-Nov-06,2007,1,2.0,1,2,0,1,N,N,31-Dec-06,"$30,000.00 ",$0.00 ,1
25ed6249687,5850954008,MAID FOR PERFECTION INCORPORAT,NADINE,PA,CITIZENS BANK OF PENNSYLVANIA,PA,8-Nov-02,2003,6,1.0,0,6,1,1,Y,N,31-Jan-03,"$10,000.00 ",$0.00 ,0
56ae4b30a70,5227204004,BRUTE TRUCK BODY INC,MOUNT HOLLY SPRINGS,PA,METRO BANK,PA,21-Feb-02,2002,3,1.0,0,3,1,1,Y,N,31-Mar-02,"$74,440.00 ",$0.00 ,1
9be572284f2,7695323009,JVS COPY SERVICES,FOLCROFT,PA,WELLS FARGO BANK NATL ASSOC,SD,21-Oct-94,1995,8,2.0,0,0,1,0,N,Y,31-Jan-95,"$100,000.00 ",$0.00 ,1
2a7b60bf109,5501034005,SMOKIN' MACK'S MEAT MARKET,CHICORA,PA,FARMERS NATL BK OF EMLENTON,PA,1-Jul-02,2002,15,2.0,0,0,1,2,0,Y,31-Jul-02,"$20,000.00 ",$0.00 ,1
0d331f0cdac,3036975006,"Sweet Bay Grove Landscape, Inc",DOYLESTOWN,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,7-Apr-08,2008,1,1.0,8,8,0,1,N,N,30-Apr-08,"$12,000.00 ",$0.00 ,1
beb53cbb6aa,6334244005,RAN - DEN QUALITY ASSURANCE TO,SANDY LAKE,PA,MERCER COUNTY STATE BANK,PA,20-May-03,2003,2,1.0,1,2,1,1,Y,N,31-Jul-03,"$112,540.00 ",$0.00 ,1
13ed17da0df,1073244003,"Little Earth Productions, Inc.",PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,28-Mar-97,1997,1,1.0,0,0,1,0,0,N,31-Jan-99,"$200,000.00 ",$0.00 ,1
4e7b68fe286,2031484001,"WHITE GOLDMAN INC.& BOUIL,INC",PHILADELPHIA,PA,NATIONAL PENN BANK,PA,4-May-98,1998,2,1.0,0,0,1,0,N,N,31-Jul-98,"$400,000.00 ",$0.00 ,1
a35f4e7ad78,1526354005,M.L. PARKER CONSTRUCTION INC.,CHESTER,PA,WELLS FARGO BANK NATL ASSOC,PA,4-Sep-97,1997,4,1.0,0,0,1,0,0,N,31-Oct-97,"$50,000.00 ",$0.00 ,1
c72bd35fab0,8622164009,UNI MART,LEWISBERRY,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,16-Feb-05,2005,4,1.0,4,4,1,1,0,N,30-Jun-05,"$436,600.00 ",$0.00 ,0
ce9b20389f0,5063164008,MERCER VENTURES INC,DOYLESTOWN,PA,SANTANDER BANK NATL ASSOC,DE,23-Nov-01,2002,8,1.0,0,7,1,1,0,N,31-Jan-02,"$259,500.00 ",$0.00 ,1
253f4505579,5118385009,"Nittany Offset, Inc",Pleasant Gap,PA,MANUFACTURERS & TRADERS TR CO,NY,14-Mar-12,2012,12,1.0,0,12,0,1,N,N,14-Mar-12,"$40,000.00 ",$0.00 ,1
63b5e96ef70,6861154004,CHE MANAGEMENT INC,EASTON,PA,BANK OF AMERICA NATL ASSOC,NC,30-Oct-03,2004,2,1.0,0,2,1,1,Y,N,31-Jan-04,"$32,699.00 ",$0.00 ,1
3c7ab08de8a,2527374007,"STOVER FUEL OIL, INC.",HERSHEY,PA,MANUFACTURERS & TRADERS TR CO,NY,27-Nov-98,1999,5,1.0,0,0,1,0,N,N,31-Mar-99,"$112,500.00 ",$0.00 ,1
08a7a6d80d7,4182925005,Pellheat Inc.,Greensburg,PA,THE HUNTINGTON NATIONAL BANK,OH,28-Jul-10,2010,0,1.0,4,6,0,1,Y,N,1-Aug-10,"$255,185.00 ",$0.00 ,1
0a88f3aef7e,8772714003,FRATELLI RAVIOLI,DALLAS,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,7-Apr-05,2005,2,1.0,0,2,1,1,Y,N,31-May-05,"$50,000.00 ",$0.00 ,0
cf32e6a7572,4539744007,BUDSON ENTERPRISES LLC,PHILADELPHIA,PA,VALLEY NATIONAL BANK,NJ,25-May-01,2001,1,1.0,0,1,1,1,0,N,31-Jul-01,"$315,000.00 ",$0.00 ,1
bc225977c66,2125185002,"The Parador, LLC",Pittsburgh,PA,FIRST NIAGARA BANK NATL ASSOC,NY,15-Nov-06,2007,4,2.0,3,1,0,1,N,N,31-Jan-07,"$153,000.00 ",$0.00 ,1
4845ea8d59b,8180473003,"SULLCO, INC. DBA COMPUTER RENA",TO BE DETERMINED,PA,SUSQUEHANNA BANK,PA,17-Mar-95,1995,4,2.0,0,0,18925,0,N,Y,30-Apr-95,"$95,000.00 ",$0.00 ,1
5ff213957fa,8131611009,SCHWAB ELECTRIC INC,WILKES BARRE,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,30-May-78,1978,19,1.0,0,0,0,0,N,N,22-Aug-78,"$150,000.00 ",$0.00 ,1
10adccf6f90,2217434006,BLARNEY STONE PERSONAL CARE,EBENSBURG,PA,FIRST COMMONWEALTH BANK,PA,27-Jul-98,1998,25,1.0,0,0,1,0,N,N,31-Jul-98,"$225,000.00 ",$0.00 ,0
e4eaeadcdb3,4093145005,"The Green Contractors, LLC",Wernersville,PA,NATIONAL PENN BANK,PA,21-May-10,2010,3,1.0,0,3,0,1,N,N,1-Jun-10,"$65,000.00 ",$0.00 ,1
b3664d5a084,2035775009,"Hurley's Electric, LLC",GARDNERS,PA,SANTANDER BANK NATL ASSOC,PA,25-Sep-06,2006,2,2.0,0,2,0,1,Y,N,30-Nov-06,"$20,000.00 ",$0.00 ,1
1b2e4afdb28,6660233001,MORGAN & MOORE,ERIE,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,22-Apr-94,1994,15,1.0,0,0,1,0,N,N,31-Jul-94,"$50,000.00 ",$0.00 ,1
d35a6e0f2a7,1859435010,ERIC BLAUCH DBA GRAYSTONE CONT,PALMYRA,PA,CITIZENS BANK NATL ASSOC,RI,7-Jun-06,2006,1,1.0,0,1,0,1,N,N,30-Jun-06,"$75,000.00 ",$0.00 ,0
a2f4163b7f7,7225224005,THE AMODEO COMPANY,OAKMONT,PA,CITIZENS BANK NATL ASSOC,RI,1-Mar-04,2004,2,1.0,0,2,1,1,Y,N,31-May-05,"$35,100.00 ",$0.00 ,1
9c08b2670c2,6329994002,BARONE & GALLAGHER,EAST NORRITON,PA,INNOVATIVE BANK,CA,19-May-03,2003,1,1.0,1,1,1,2,0,N,31-May-03,"$5,000.00 ",$0.00 ,1
45e8fcd2a8a,2526025001,DENNIS KEITH REISS DBA AMERICA,KEMPTON,PA,CAPITAL ONE NATL ASSOC,VA,20-Jun-07,2007,5,1.0,2,5,0,1,N,N,31-Jul-07,"$15,000.00 ",$0.00 ,1
a61a1e29414,5902544006,BANGKOK BALCONY INC,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,26-Nov-02,2003,8,1.0,0,8,1,1,Y,N,28-Feb-03,"$17,925.00 ",$0.00 ,1
dd5f4ab172d,3579345001,"Nidico Group, Inc.",Ivyland,PA,MANUFACTURERS & TRADERS TR CO,NY,18-Aug-09,2009,6,1.0,0,6,0,1,Y,N,1-Jul-10,"$300,000.00 ",$0.00 ,1
ad809701ce0,2744556001,3D MOBILE DENTAL IMAGING SERVI,WAYNE,PA,PENN LIBERTY BANK,PA,5-Apr-07,2007,1,2.0,1,1,1,1,Y,N,30-Apr-07,"$31,873.00 ",$0.00 ,1
51757510acb,4704353006,"SPARK TOOL, INC.",MEADVILLE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,4-Feb-92,1992,6,1.0,0,0,1,0,N,N,30-Apr-92,"$157,000.00 ",$0.00 ,1
b4eabd5ed55,6168824006,GERONIMO COMPANY INC,PHILADELPHIA,PA,CITIZENS BANK NATL ASSOC,RI,13-Mar-03,2003,1,1.0,2,3,1,1,Y,N,30-Apr-03,"$195,046.00 ",$0.00 ,1
0c834f27df3,5622524006,SICKLER EXCAVATING,NOXEN,PA,CITIZENS BANK NATL ASSOC,RI,16-Aug-02,2002,1,1.0,0,1,1,1,Y,N,30-Sep-03,"$48,753.00 ",$0.00 ,0
25e2d6e07a0,7992984000,PETERSONS PROPERTY MAINTENANCE,ERIE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,25-Oct-04,2005,24,1.0,3,24,1,1,T,N,30-Nov-04,"$72,916.00 ",$0.00 ,1
43b1192d0e5,8598864006,MAV SURPLUS INC,UPPER DARBY,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,10-Feb-05,2005,2,1.0,5,5,1,1,T,N,28-Feb-05,"$25,500.00 ",$0.00 ,1
c64821cd3a1,2502966003,SPATINI DAY SPA,FEASTERVILLE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,31-Oct-06,2007,1,2.0,1,1,1,1,N,N,31-May-07,"$26,000.00 ",$0.00 ,0
c651a817d9d,6484674000,ALEXANDROS MOUNTIS,LANCASTER,PA,CITIZENS BANK NATL ASSOC,RI,11-Jul-03,2003,2,1.0,1,2,1,1,Y,N,31-Jan-05,"$187,583.00 ",$0.00 ,1
51901d482ae,7599264000,BATCHELER ASSOCIATES INC,ALLISON PARK,PA,CITIZENS BANK NATL ASSOC,RI,9-Jul-04,2004,1,1.0,0,1,1,1,Y,N,30-Sep-04,"$137,256.00 ",$0.00 ,1
4a6fce3885e,2290245000,CHRISTOPHER E. FROST CATERING,STOWE,PA,BANK OF AMERICA NATL ASSOC,NC,21-Feb-07,2007,1,2.0,0,1,0,1,T,N,28-Feb-07,"$10,000.00 ",$0.00 ,0
f0596c0f041,6592974004,CTA SURVEYS,NORRISTOWN,PA,AMER EXPRESS CENTURION BK,UT,15-Aug-03,2003,5,1.0,2,0,1,1,Y,N,30-Sep-03,"$17,500.00 ",$0.00 ,1
c6e807d13d6,3607824005,FERGUSON PEST CONTROL & LAWN C,TYRONE,PA,MANUFACTURERS & TRADERS TR CO,NY,29-Feb-00,2000,6,1.0,0,0,1,1,N,N,30-Apr-00,"$195,000.00 ",$0.00 ,1
101ff1a4265,8789784009,STRANGE HOME THEATRE,DOWNINGTOWN,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,14-Apr-05,2005,1,1.0,1,1,1,1,T,N,31-May-05,"$45,000.00 ",$0.00 ,1
41547398054,4727164007,"GREENE PA, INC.",WAYNESBURG,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,26-Jul-01,2001,2,1.0,0,0,1,1,0,Y,30-Sep-01,"$56,700.00 ",$0.00 ,1
9de3163ea42,4128804007,HESS MANUFACTURING COMPANY,WAYNESBORO,PA,"BUSINESS LOAN CENTER, LLC",SC,13-Dec-00,2001,61,2.0,0,61,1,1,0,N,31-Jan-01,"$1,000,000.00 ",$0.00 ,1
4d07a5e680b,3136694006,"J. BROS. BILLIARD & DART CLUB,",GREENBURG,PA,MELLON FINANCIAL CORPORATION,PA,24-Aug-99,1999,5,1.0,0,0,1,2,0,Y,31-Oct-99,"$118,680.00 ",$0.00 ,0
eb440a9481c,6242064002,REDMAN'S,SCRANTON,PA,"NBT BANK, NATIONAL ASSOCIATION",NY,11-Apr-03,2003,7,1.0,0,0,1,1,0,Y,31-May-03,"$45,000.00 ",$0.00 ,1
e7171410af2,6737363004,ADK RESEARCH CORP.,MCKEES ROCKS,PA,CITIZENS BANK NATL ASSOC,RI,3-May-94,1994,13,1.0,0,0,1,0,N,N,31-Oct-94,"$500,000.00 ",$0.00 ,1
7ee404e2d76,2444245004,MBC ENTERPRISES LLC,BETHEL PARK,PA,CITIZENS BANK NATL ASSOC,RI,9-May-07,2007,60,1.0,0,60,0,1,Y,N,31-May-08,"$88,980.00 ",$0.00 ,1
dc68bcbbeee,6056964008,523 BALTIMORE INC,LANSDOWNE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,29-Jan-03,2003,3,1.0,0,3,1,1,0,N,31-Mar-03,"$80,000.00 ",$0.00 ,1
01218215d46,7541564004,BARRY'S FLORAL SHOP INC,MOUNTAIN TOP,PA,CITIZENS BANK NATL ASSOC,RI,21-Jun-04,2004,5,1.0,0,5,1,1,Y,N,31-Jul-04,"$102,353.00 ",$0.00 ,1
4bdbe521f5c,7159104005,J W FLEMING INC,DUNCANSVILLE,PA,FIRST COMMONWEALTH BANK,PA,4-Feb-04,2004,5,1.0,1,1,1,1,0,N,30-Apr-04,"$120,000.00 ",$0.00 ,1
b925b377a52,1311405006,SPIDERNET TECHNICAL CONSULTING,ARDMORE,PA,CITIZENS BANK NATL ASSOC,RI,23-May-05,2005,1,2.0,0,1,1,1,N,N,31-Aug-05,"$12,094.00 ",$0.00 ,1
a50cfafe71d,8372473008,GREENVILLE BOWLING CENTER,GREENVILLE,PA,WELLS FARGO BANK NATL ASSOC,SD,26-May-95,1995,1,1.0,0,0,1,0,N,N,31-Oct-95,"$300,000.00 ",$0.00 ,1
09ae5b6af90,4921794001,JIMBO'S LOUNGE,CLARKSVILLE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,19-Sep-01,2001,3,2.0,0,0,1,2,0,Y,31-Oct-01,"$27,636.00 ",$0.00 ,0
3fe58df2033,8801574009,K PLANTS PAVING,SHINGLEHOUSE,PA,CITIZENS & NORTHERN BANK,PA,19-Apr-05,2005,4,1.0,1,4,1,2,0,N,30-Apr-05,"$23,200.00 ",$0.00 ,1
6ff4e8817fa,1635704002,GRANDSTAND RACE BAR & GRILL,PIPERSVILLE,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,23-Oct-97,1998,6,1.0,0,0,1,0,0,N,31-Mar-98,"$300,000.00 ",$0.00 ,1
1a1cf1b9d80,1843684003,THE PAPER CHSE LTD,LAHASKA,PA,BANK OF AMERICA NATL ASSOC,PA,13-Feb-98,1998,6,2.0,0,0,1,0,0,N,31-Mar-98,"$200,000.00 ",$0.00 ,1
8f4a2f3acfc,5697144004,THE LITTLE GYM OF ABINGTON,JENKINTOWN,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,17-Sep-02,2002,2,2.0,2,2,48450,1,0,N,31-Oct-02,"$150,000.00 ",$0.00 ,1
44cb2c1c8e1,2322984009,ROBERT CRABBE/ROB CRABBE CABLE,LEVITTOWN,PA,VALLEY NATIONAL BANK,NJ,14-Sep-98,1998,2,1.0,0,0,1,0,0,N,30-Nov-98,"$270,000.00 ",$0.00 ,1
91a9d47be8e,4378523002,VECTOR PLASTICS,ERIE,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,19-Feb-91,1991,3,1.0,0,0,1,0,N,N,30-Apr-91,"$300,000.00 ",$0.00 ,0
62c5b095d7c,5683614002,KUBINSKI BUSINESS MACHINES INC,ERIE,PA,CITIZENS BANK OF PENNSYLVANIA,PA,11-Sep-02,2002,14,1.0,0,14,1,1,0,N,31-Oct-02,"$50,000.00 ",$0.00 ,1
4afb3ff6f62,3943944005,KING OF PRUSSIA VETERINARY HOS,KING OF PRUSSIA,PA,SANTANDER BANK NATL ASSOC,DE,12-Sep-00,2000,9,1.0,0,0,1,1,0,N,28-Feb-01,"$300,000.00 ",$0.00 ,1
5a0ef66babc,8162393010,"INDUSTRIAL EQUIP FAB.,INC",ELLWOOD CITY,PA,THE HUNTINGTON NATIONAL BANK,PA,10-Mar-95,1995,20,1.0,0,0,1,0,,Y,30-Apr-95,"$20,000.00 ",$0.00 ,1
06f965edd3a,5691974005,IBBETSON APPLIANCE REPAIR,BEDMINSTER,PA,CITIZENS BANK NATL ASSOC,RI,13-Sep-02,2002,1,1.0,0,1,1,1,T,N,31-Oct-02,"$35,000.00 ",$0.00 ,1
89a669ea442,8545523009,CHESTER SPRINGS FAMILY DENTIST,CHESTER SPRINGS,PA,SOUTH EASTERN ECONOMIC DEVEL C,PA,27-Jul-95,1995,13,1.0,13,0,1,0,N,N,15-Jan-97,"$433,000.00 ",$0.00 ,1
7eb990c9806,5816194001,DEFINITELY YOU,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,28-Oct-02,2003,3,1.0,0,3,1,1,Y,N,28-Feb-03,"$70,309.00 ",$0.00 ,1
2cf05003e9c,1210825004,BRUCE D BOLING DBA BOLING TRUC,ALTOONA,PA,CAPITAL ONE NATL ASSOC,VA,28-Feb-05,2005,7,1.0,0,7,1,1,Y,N,31-Mar-05,"$18,230.00 ",$0.00 ,0
44f188de73f,2560495006,Randy's Dozer Seervice,Oil City,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,9-Jul-07,2007,0,2.0,0,1,0,2,N,N,31-Aug-07,"$32,000.00 ",$0.00 ,1
a4279129b9c,5749524003,HAWTHORNE CLINICAL & NEUROPSYC,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,30-Sep-02,2002,2,1.0,0,2,1,1,Y,N,31-Jan-03,"$52,470.00 ",$0.00 ,1
d26195c155f,4629613000,"SYTEX, INC.",DOYLESTOWN,PA,WELLS FARGO BANK NATL ASSOC,NC,12-Nov-91,1992,40,1.0,0,0,1,0,N,N,31-Jan-92,"$106,500.00 ",$0.00 ,1
8a11116dcc3,2701185001,DALE R KILPATRICK,COPLAY,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,14-Sep-07,2007,1,1.0,0,1,0,1,Y,N,30-Apr-08,"$10,000.00 ",$0.00 ,1
a9eaa00cc66,7689754009,RAPHAEL CONSULTING INC,NORRISTOWN,PA,CITIZENS BANK NATL ASSOC,RI,12-Aug-04,2004,3,1.0,0,3,1,1,Y,N,31-Aug-04,"$75,200.00 ",$0.00 ,1
069cbf02730,9400124007,JTJ SERVICES INC. DBA LEO MOVE,LEVITTOWN,PA,SUN NATIONAL BANK,NJ,8-Dec-05,2006,4,1.0,6,4,1,2,0,N,28-Feb-06,"$525,000.00 ",$0.00 ,1
efdd054a647,3377165008,Philly Soft Pretzel Factory,East earl,PA,FIRSTRUST SAVINGS BANK,PA,13-Apr-09,2009,6,1.0,0,6,64211,1,N,N,30-Apr-09,"$10,000.00 ",$0.00 ,1
6e327d10e59,4945874006,MR BOB'S SUBWAY,HARRISBURG,PA,METRO BANK,PA,27-Sep-01,2001,1,2.0,7,1,78760,1,0,N,31-Oct-01,"$96,300.00 ",$0.00 ,1
c1bcfaec996,8291053009,"ISABELLE'S KITCHEN, INC.",HARLEYSVILLE,PA,WELLS FARGO BANK NATL ASSOC,PA,26-Apr-95,1995,25,1.0,0,0,1,0,N,N,31-Jul-95,"$400,000.00 ",$0.00 ,1
d9a40a09295,1853274002,"HELCRIST IRON WORKS, INC.",PHILADLEPHIA,PA,WELLS FARGO BANK NATL ASSOC,PA,19-Feb-98,1998,5,1.0,0,0,1,0,N,N,30-Apr-98,"$115,000.00 ",$0.00 ,1
41acfe6d8db,5666254010,PICCOLO MONDO,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,4-Sep-02,2002,20,2.0,0,20,1,1,0,N,31-Dec-02,"$180,000.00 ",$0.00 ,0
1016bb4f157,2456425007,"A&J PONDS, LLC",PHILADELPHIA,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,15-May-07,2007,2,1.0,1,2,0,1,N,N,31-May-07,"$10,000.00 ",$0.00 ,1
836b9470880,2131675003,"Topplestone, LLC t/a Wedding C",POTTSTOWN,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,17-Nov-06,2007,1,2.0,5,5,0,1,T,N,30-Apr-08,"$100,000.00 ",$0.00 ,1
0737b585368,4472964008,MID-STATE OCCUPATIONAL HEALTH,WILLIAMSPORT,PA,FIRST NATL BK OF PENNSYLVANIA,PA,27-Apr-01,2001,3,1.0,0,0,1,1,0,Y,30-Jun-01,"$50,000.00 ",$0.00 ,1
00c654e5651,4707085006,"Tameric Enterprises, LLC",Carlisle,PA,METRO BANK,PA,31-May-11,2011,0,1.0,0,0,0,1,N,N,1-Jun-11,"$32,700.00 ",$0.00 ,1
